"id","song","artist","tonality","capo","chords"
1086983,Cant Help Falling In Love,Elvis Presley,D,2,"C,G,Am,F,C,G,C,C,Em,Am,F,C,G,F,G,Am,F,C,G,C,C,Em,Am,F,C,G,F,G,Am,F,C,G,C,Em,B7,Em,B7,Em,B7,Em,A7,Dm,G,C,Em,Am,F,C,G,F,G,Am,F,C,G,C,Em,B7,Em,B7,Em,B7,Em,A7,Dm,G,C,Em,Am,F,C,G,F,G,Am,F,C,G,C,C,F,G,Am,F,C,G,C,C,D,Em,F#m,Am,Bm,F,G,G,A,B7,C#7,A7,B7,Dm,Em"
1086985,Creep,Radiohead,G,0,"G,B,C,Cm,G,B,C,Cm,G,B,C,Cm,G,B,C,Cm,G,B,C,Cm,G,B,C,Cm,G,B,C,Cm,G,B,C,Cm,G,B,C,Cm,G,B,C,Cm,G,B,C,Cm,G"
1087212,Dancing In The Dark,Bruce Springsteen,B,4,"G,Em,G,Em,G,Em,G,Em,G,Em,G,Em,C,Am,C,Am,G,Em,G,Em,D,D,C,Am,C,Am,G,G,Em,G,Em,G,Em,G,Em,C,Am,C,Am,G,Em,G,Em,D,D,C,Am,C,Am,G,Em,G,C,D,Em,G,C,D,G,Em,G,Em,G,Em,G,Em,C,Am,C,Am,G,Em,G,Em,D,D,C,Am,C,Am,D,D,C,Am,C,Am,G,C,Am,G,C,G,G,A,Em,F#m,C,D,Am,Bm,D,E"
1087215,Comfortably Numb,Pink Floyd,"",0,"Bm,Bm,A,G,Em,Bm,A,G,Em,Bm,A,G,Em,Bm,D,A,D,A,C,G,C,G,D,A,D,A,C,G,C,G,A,C,G,D,D,A,D,A,C,G,C,G,A,C,G,D,Bm,A,G,Em,Bm,A,G,Em,Bm,D,A,D,A,C,G,C,G,D,A,D,A,C,G,C,G,A,C,G,D,Bm,Am,A,G,G,F,Em,Dm,D,C,C,Bb"
1087235,Daniel,Elton John,"",0,"C,F,G,C,C,Dm,G,E7,Am,F,G,Am,F,G7,F,C,C,F,G,C,Dm,G,E7,Am,F,G,Am,F,G7,F,C,F,C,F,C,Am,F,Ab,C,A7,Dm,G7,C,Dm,G,E7,Am,F,G,Am,F,G7,F,C,G7,F,G7,F,C,F,C,F,C,Am,F,Ab,C,A7,Dm,G7,C,Dm,G,E7,Am,F,G,Am,F,G7,F,C,G7,F,G7,F,C,C,F,G,C,C,A,F,D,G,E,Dm,Bm,E7,C#7,Am,F#m,G7,E7,Ab,F"
1087236,Dancing Queen,ABBA,"",0,"A,D,A,D,A,D,A,D,E,C#7,F#m,B7,D,Bm,A,A,D,A,F#m,E,E,F#m,E,F#m,A,D,A,F#m,E,E,F#m,E,F#m,Bm,E7,A,D,A,D,A,D,A,E,A,E,C#7,F#m,B7,D,Bm,A,A,D,A,F#m,E,E,F#m,E,F#m,Bm,E7,A,D,A,D,A,D,A,E,A,E,C#7,F#m,B7,D,Bm,A,Bm,A,C#7"
1087239,Every Breath You Take,The Police,Ab,1,"G,Em,C,D,G,G,Em,C,D,G,G,Em,C,D,G,C,G,A7,A,D,G,Em,C,D,G,Eb,F,Eb,F,Eb,G,Em,C,D,Em,C,G,A7,A,D,G,Em,C,D,G,G,Em,C,G,Em,C,G,Em,C,G,Em,C,G,Em,C,G,Em,C,G,Em,C"
1087258,Feel Like Making Love,Bad Company,"",0,"D,C,G,D,D,G,D,G,D,G,D,G,D,G,D,G,D,G,D,G,G,D,G,D,G,D,G,D,D,C,G,D,D,G,D,G,D,G,D,G,D,G,D,G,D,G,D,G,G,D,G,D,G,D,G,D,D,C,G,D,D,G,D,G,D,G,D,G,D,G,D,G,D,G,D,G,G,D,G,D,G,D,G,D,D,C,G,D,G,D,G,D,G,D,G,D,D,C,G,D"
1087260,Forever Young,Bob Dylan,D,0,"D,Dsus2,D,Dsus2,D,F#m,G,D,A,D,F#m,G,A,D,Dsus2,D,Dsus4,D,A,A7,Bm,D,A,G,D,D,F#m,G,D,A,D,F#m,G,A,D,Dsus2,D,Dsus4,D,A,A7,Bm,D,A,G,D,D,F#m,G,D,A,D,F#m,G,A,D,Dsus2,D,Dsus4,D,A,A7,Bm,D,A,G,D,Dsus2,D,Dsus4,D"
1087275,Go Your Own Way,Fleetwood Mac,"",3,"D,Dsus2,D,D,A,G,D,Dsus2,D,A,G,D,Bm,G,A,Bm,G,A,Bm,G,A,D,D,A,G,D,Dsus2,D,A,G,D,Bm,G,A,Bm,G,A,Bm,G,A,D,D,G,D,G,D,Bm,G,A,Bm,G,A,Bm,G,A,Bm,G,A,Bm,G,A,Bm,G,A,Bm,G,A"
1087315,Give A Little Bit,Supertramp,A,0,"A7,D,A7,D,G,A,G,A,G,D,D,A7,D,G,A,G,A,G,D,A7,D,G,A,G,A,G,Bm,Esus4,E,G,Bm,A,D,A,D,A7,D,G,A,G,A,G,D,A7,D,G,A,G,A,G,Bm,Esus4,E,G,Bm,A,D,A,F#m,Bm,F#m,Bm,F#m,C,G,C,G,A7,D,D,A7,D,G,A,G,A,G,D,A7,D,G,A,G,A,G,Bm,Esus4,E,C,G,C,G,A,D,A7,D,A7,D,A7,D,A7,D,A7,D,A7,D"
1087317,Girl From The North Country,Bob Dylan,"",0,"G,G,Bm,C,G,G,Bm,C,G,G,Bm,C,G,G,Bm,C,G,G,Bm,C,G,G,Bm,C,G,G,Bm,C,G,G,Bm,C,G,G,Bm,C,G,G,Bm,C,G,G,Bm,C,G,G,Bm,C,G,G,Bm,C,G,G,Bm,C,G,G,Bm,C,G,G,Bm,C,G,G,Bm,C,G,G,Bm,C,G,G,Bm,C,G,G,Bm,C,G,G,F,Bm,Am,C,Bb,G,E,Bm,G#m,C,A"
1087323,Friend Of The Devil,Grateful Dead,"",0,"G,C,G,C,D,Am,D,Am,C,D,G,C,G,C,D,Am,D,Am,C,D,G,C,G,C,D,Am,D,Am,C,D,D,C,D,Am,C,D,G,C,G,C,D,Am,D,Am,C,D,G,C,G,C,D,Am,D,Am,C,D,D,C,D,Am,C,D,G,C,G,C,D,Am,D,Am,C,D,G,D,C,G,D,A,Am,Em"
1087327,Handle With Care,Traveling Wilburys,G,0,"D,C,G,G,D,C,G,D,C,G,C,G,Em,C,D,G,D,C,G,D,C,G,C,G,Em,C,D,G,B7,C,D,G,B7,C,D,G,B7,C,D,G,C,G,C,D,D,C,G,D,C,G,C,G,Em,C,D,G,D,C,G,G,D,C,G,D,C,G,C,G,Em,C,D,G,B7,C,D,G,B7,C,D,G,B7,C,D,G,C,G,C,D,D,C,G,D,C,G,C,G,Em,C,D,G,D,C,G,G,C,G,Em,C,D,G,G,D,C,G,G"
1087598,Harvest Moon,Neil Young,C,2,"C,Am,C,Am,F,C,C,Am,C,Am,F,C,C,Am,C,Am,F,C,C,Am,C,Am,F,C,C,Am,C,Am,F,G,Dm,F,G,C,C,Am,F,C,C,Am,C,Am,F,C,C,Am,C,Am,F,C,C,Am,C,Am,F,C,C,Am,C,Am,F,G,Dm,F,G,C,C,Am,C,Am,C,Am,C,D,Bm,D,G,D,Dmaj7,G,D,Dmaj7,G,D,Dmaj7,G,D,Dmaj7,G,A,Em,G,A,D,Dmaj7,G,D,Dmaj7,G,D,Dmaj7,G,D,Dmaj7,G,D,Dmaj7,G,A,Em,G,A,D,Dmaj7,D,Dmaj7,D,Dmaj7"
1087623,I Guess Thats Why They Call It The Blues,Elton John,"",0,"C,G,F,G,Em7,F,C,F,C,F,C,F,C,C,G,Bm,F,C,F,C,F,C,F,C,C,G,B7,Em,C,Em,G,Am,F,G,C,G,Am,G,C,G,F,C,G,F,C,G,Am,C,F,D,F,G,C,Em,F,G,Em7,F,C,F,C,F,C,F,C,C,G,Bm,F,C,F,C,F,C,F,C,C,G,B7,Em,G,G7,C,G,Am,F,G,C,G,Am,G,C,G,F,C,G,F,C,G,Am,C,F,D,F,G,C,C,G,F,C,G,B7,Em,G,G7,C,G,Am,F,G,C,G,Am,G,C,G,F,C,G,F,C,G,Am,C,F,D,F,G,C,Em,F,F,G,C"
1087784,Friends In Low Places,Garth Brooks,"",0,"A,A7,Bbdim7,Bm,E,E7,Dm7,A,Bbdim7,Bm,E,A,Bbdim7,Bm,E,E7,A,A,Bbdim7,Bm,Dm7,E,E7,E,E7,A,A,Bm,E,A,A,A7,Bm,E,A,A,Bbdim7,Bm,E,E7,A,A,Bbdim7,Bm,Dm7,E,E7,E,E7,A,A,Bm,E,A,A,A7,Bm,E,A,A,Bbdim7,Bm,E,E7,A,A,Bbdim7,Bm,Dm7,E,E7,E,E7,A,A,Bm,E,A,A,A7,Bm,E,A"
1087918,Mad World,Gary Jules,"",1,"Em,G,D,A,Em,G,D,A,Em,G,D,A,Em,G,D,A,Em,A,Em,Em,A,Em,Em,A,Em,Em,A,Em,A,Em,A,Em,G,D,A,Em,G,D,A,Em,G,D,A,Em,G,D,A,Em,A,Em,Em,A,Em,Em,A,Em,Em,A,Em,A,Em,A,Em,A,Em,A"
1087940,Ob-La-Di Ob-La-Da,The Beatles,Bb,1,"A,E,E7,D,F#m,Asus2,A7,E,A,A,E,E7,A,A,D,A,E,A,A,E,F#m,A,E,A,A,E,F#m,A,E,A,A,E,E7,A,A,D,A,E,A,A,E,F#m,A,E,A,A,E,F#m,A,E,A,D,A,Asus2,A,A7,D,E,A,E,E7,A,A,D,A,E,A,A,E,F#m,A,E,A,A,E,F#m,A,E,A,D,A,Asus2,A,A7,D,E,A,E,E7,A,A,D,A,E,A,A,E,F#m,A,E,A,A,E,F#m,A,E,F#m,F#m,E,A"
1087974,Penny Lane,The Beatles,B,2,"A,F#m,Bm,E7,A,F#m,Am,F,E7,A,F#m,Bm,E7,A,F#m,Am,F,E7,D,G,Bm,C,G,Bm,C,G,Bm,C,E7,A,F#m,Bm,E7,A,F#m,Am,F,E7,A,F#m,D6,E,A,F#m,Am7,F#m7,Fmaj7,Esus4,E,D,G,Bm,C,G,Bm,C,G,Bm,C,E7,A,F#m,Bm,E7,A,F#m,Am,F,E7,A,F#m,Bm,E7,A,F#m,Am,F,E7,D,G,Bm,C,G,Bm,C,G,Bm,C,E7,A,C#m,D,A,C#m,D,A,C#m,D,A,C#m,D,A,A,G,F#m,Em,Bm,Am,E7,D7,Am,Gm,C#m,Bm,F,Eb,G,F,C,Bb,D,C"
1088165,Somebody That I Used To Know,Gotye,Dm,0,"Dm,C,Dm,C,Dm,C,Dm,C,Dm,C,Dm,C,Dm,C,Dm,C,Dm,C,Dm,C,Dm,C,Dm,C,Dm,C,Dm,C,Dm,C,Dm,C,Dm,C,Dm,C,Dm,C,Dm,C,Dm,C,Dm,C,Dm,C,Dm,C,Dm,C,Dm,C,Dm,C,Dm,C,Dm,C,Dm,C,Dm,C,Dm,C,Dm,C,Dm,C,Dm,C,Dm,C,Dm,C,Dm,C,Dm,C,Dm,C,Dm,C,Dm,C,Dm,C,Dm,C,Dm,C,Dm,C,Dm,C,Dm,C,Dm,C,Dm,C,Dm,C,Bb,C,Dm,C,Bb,C,Dm,C,Bb,C,Dm,C,Bb,C,Dm,C,Bb,C,Dm,C,Bb,C,Dm,C,Bb,C,Dm,C,Bb,C,Dm,C,Bb,C,Dm,C,Bb,C,Dm,C,Bb,C,Dm,C,Bb,C,Dm,C,Dm,C,Dm,C,Dm,C,Dm,C,Dm,C,Dm,C,Dm,C,Dm,C,Dm,C,Dm,C,Dm,C,Dm,C,Dm,C,Dm,C,Dm,C,C,C,C,C,Dm,C,Bb,C,Dm,C,Bb,C,Dm,C,Bb,C,Dm,C,Bb,C,Dm,C,Bb,C,Dm,C,Bb,C,Dm,C,Bb,C,Dm,C,Bb,C,Dm,C,Bb,C,Dm,C,Bb,C,Dm,C,Bb,C,Dm,C,Bb,C,Dm,C,Bb,C,Dm,C,Bb,C,Dm,C,Bb,C,Dm,C,Bb,C"
1088353,Wake Me Up,Ed Sheeran,"",2,"G,G,C,G,C,G,C,G,C,C,D,G,C,C,D,G,C,C,D,G,C,C,D,G,G,C,D,G,C,D,G,C,D,G,C,D,G,C,D,C,D,G,C,C,D,G,G,C,D,G,G,C,D,G,C,D,G,G,C,D,C,D,Em,G,C,D,Em,G,C,D,G"
1088488,Free Fallin,Tom Petty,F,3,"D,Dsus4,Dsus4,D,A,D,Dsus4,Dsus4,D,A,D,Dsus4,Dsus4,D,A,D,Dsus4,Dsus4,D,A,D,Dsus4,Dsus4,D,A,D,Dsus4,Dsus4,D,A,D,Dsus4,Dsus4,D,A,D,Dsus4,Dsus4,D,A,D,Dsus4,Dsus4,D,A,D,Dsus4,Dsus4,D,A,D,Dsus4,Dsus4,D,A,D,Dsus4,Dsus4,D,A,D,Dsus4,D,A,D,Dsus4,D,A,D,Dsus4,Dsus4,D,A,D,Dsus4,Dsus4,D,A,D,Dsus4,Dsus4,D,A,D,Dsus4,Dsus4,D,A"
1088492,Rocket Man,Elton John,"",3,"Em7,A7,Em7,A,C,G,Am,D,Em7,A7,Em7,A7,C,G,Am,D,G,C,G,C,G,A7,C,G,Em7,A7,Em7,A7,C,G,Am,D,Em7,A7,Em7,A7,C,G,Am,D,G,C,G,C,G,A7,C,G,C,G,C,G,Em7,F#m,A7,B7,A,B,C,D,G,A,Am,Bm,D,E"
1088508,Smoke On The Water,Deep Purple,"",1,"E,G,A,E,G,B,A,E,G,A,G,E,G,F,G,F,G,F,G,F,G,G,F,G,F,G,F,G,F,G,C,G#,G,C,G#,E,G,A,E,G,B,A,E,G,A,G,E,G,F,G,F,G,F,G,F,G,F,G,F,G,F,G,F,G,C,G#,G,C,G#,E,G,A,E,G,B,A,E,G,A,G,E,E,G,A,E,G,B,A,E,G,A,G,E,G,F,G,F,G,F,G,F,G,F,G,F,G,F,G,F,G,F,G,C,G#,G,C,G#,E,G,A,E,G,B,A,E,G,A,G,E,D,F,G,D,F,A,G,D,F,G,F,D"
1088518,Sittin On The Dock Of The Bay,Otis Redding,G,0,"G,G,B7,C,A,G,B7,C,A,G,E,G,E,G,A,G,E,G,B7,C,A,G,B7,C,A,G,E,G,E,G,A,G,E,G,D,C,G,G,D,C,G,G,D,C,G,F,D,G,B7,C,A,G,B7,C,A,G,E,G,E,G,A,G,E,G,E"
1088565,Space Oddity,David Bowie,"",0,"Fmaj7,Em,C,Em,C,Em,Am,Am7,D7,C,Em,C,Em,Am,Am7,D7,C,E7,F,Fm,C,F,Fm,C,F,C,E7,F,Fm,C,F,Fm,C,F,Fmaj7,Em,Fmaj7,Em,Bb,Am,G,F,C,F,G,A,A,Fmaj7,Em,A,C,D,E,C,E7,F,Fm,C,F,Fm,C,F,G,E7,Am,Am7,D7,C,G,Fmaj7,Em,Fmaj7,Em,Bb,Am,G,F,C,F,G,A,A,Fmaj7,Em,A,C,D,E"
1088573,Stairway To Heaven,Led Zeppelin,Am,0,"Am,C,D,F,G,Am,Am,C,D,F,G,Am,Am,C,D,F,G,Am,C,D,F,Am,C,G,D,Am,C,D,F,G,Am,Am,C,D,F,G,Am,Am,C,D,F,G,Am,D,Am,Em,D,C,D,D,Dsus4,D,Am,Em,D,C,D,C,G,Am,C,G,F,Am,C,G,Am,C,G,F,Am,C,G,Am,D,Am,Em,D,C,D,D,Dsus4,D,Am,Em,D,C,D,C,G,Am,C,G,F,Am,C,G,Am,C,G,F,Am,C,G,Am,Am,D,Am,Em,D,C,D,Am,D,Am,Em,D,C,D,C,G,Am,G,C,G,Am,C,G,Am,G,C,G,Am,D,Am,Em,D,C,D,C,G,Am,G,C,G,Am,C,G,Am,G,C,G,Am,C,G,Am,D,Dsus2,D,Dsus4,D,Dsus2,D,Dsus4,C,Cadd9,C,Cadd9,C,Am,G,F,G,Am,G,F,G,Am,G,F,G,Am,G,F,G,Am,G,F,G,Am,G,F,G,Am,G,F,G,Am,G,F,G,Am,G,F,F,G,Am"
1088579,Still Loving You,Scorpions,"",4,"Em,D,C,B7,Em,Em,F#,B,Em,Em,F#,B,Em,D,C,B7,Em,Em,F#,B,Em,Em,F#,B,Em,C,G,D,Em,C,G,D,Em,Am,B,Em,C,D,Em,Em,D,C,B7,Em,Em,F#,B,Em,Em,F#,B,Em,C,G,D,Em,C,G,D,Em,Am,B,Em,C,D,Em,C,G,D,Em,C,G,D,Em,Am,B,Em,C,D,Em,C,G,D,Em,C,G,G,G,D,Em,C,G,G,G,D,Em,C,G,D"
1088589,Sympathy For The Devil,The Rolling Stones,Em,0,"E,D,A,E,E,D,A,E,E,D,A,E,D,A,E,B,E,B,A,E,E,D,A,E,D,A,E,E,D,A,E,B,E,B,A,E,E,D,A,E,E,D,A,E,E,D,A,E,D,A,E,B,E,B,A,E,B,E,B,A,E,E,D,A,E,D,A,E,E,D,A,E,D,A,E,B,E,B,A,E,E,D,D,C,A,G,B,A"
1088889,Thunder Road,Bruce Springsteen,"",3,"D,Bm,D,G,D,F#m,G,A,D,G,D,A,G,A,D,G,D,A,D,G,D,G,D,A,G,A,D,G,D,A,D,Bm,D,G,D,F#m,G,A,D,Bm,D,G,D,F#m,G,A,D,G,D,G,D,F#m,G,A,D,G,D,A,D,Bm,D,G,D,F#m,G,A,D,Bm,D,G,D,F#m,G,A,D,D,G,A,D,Bm,G,A,G,A,F#m,Bm,G,Em,A,D,G,D,G,D,F#m,G,A,D,G,F#m,G,Em,A,G,Em,G,A,D,D,A,D,G,D,A,G,G,G,A,A,A"
1088898,To Love Somebody,Bee Gees,"",0,"A,G,D,A,A,A,Bm,D,A,G,A,E,D,A,Bm,D,A,G,A,E,D,A,E,D,A,E,D,A,A,G,D,A,A,A,Bm,D,A,G,A,E,D,A,Bm,D,A,G,A,E,D,A,E,D,A,E,D,A,E,A,E,D,A,E,D,A,E,A,A,E,D,A,E,D,A,G,Bm,Am,D,C,G,F,E,D"
1088909,Tougher Than The Rest,Bruce Springsteen,"",0,"G,C,D,C,G,D,G,C,D,C,G,D,G,C,D,C,G,D,G,G,C,D,C,G,D,G,C,D,C,G,D,G,Em,C,G,C,D,G,Em,C,G,C,G,D,G,G,C,D,C,G,D,Em,C,G,C,D,G,Em,C,G,C,G,D,G,G,C,D,C,G,D,G,C,D,C,G,D,G,C,G,D,G,G,C,D,C,G,D,G,F,C,Bb,D,C,Em,Dm"
1088963,Wish You Were Here,Pink Floyd,G,0,"G,Em,G,Em,G,Em,A,Em,A,G,C,D,Am,G,D,C,Am,G,C,D,Am,G,D,C,Am,G,G,Em,G,Em,G,Em,A,Em,A,G,C,D,Am,G,D,C,Am,G,G,Em,G,Em,G,Em,A,Em,A,G"
1089344,You Cant Always Get What You Want,The Rolling Stones,C,0,"C,F,C,F,C,F,C,F,C,F,C,F,C,F,C,F,D,F,C,F,C,F,C,F,C,F,C,F,C,F,C,F,C,F,C,F,C,F,C,F,D,F,C,F,C,F,C,F,C,F,C,F,C,F,F,C,F,C,F,C,F,D,F,C,F,C,F,C,F,C,F,C,F,C,F,C,F,C,F,C,F,C,F,F,C,F,C,F,C,F,D,F,C,F,Dm,Am7,F,Dm,G,C,F,D,F,C,F,C,F,C,F,C,F,C,F,C,F,C,F,C,F,D,F,C,F,C,F,C,F,C,F,C,F,D,F,C,F,C,F,C,A,F,D,D,B"
1089356,Your Song,Elton John,"",1,"D,G,A,G,D,G,A,F#m,Bm,Bm7,G,D,A,F#,Bm,D,Em,G,A,D,G,A,F#m,Bm,Bm7,G,D,A,F#,Bm,D,Em,G,D,A,Bm,Em,G,A,Bm,Em,G,Bm,Bm7,G,D,Em,G,A,D,G,A,F#m,Bm,Bm7,G,D,A,F#,Bm,D,Em,G,A,D,G,A,F#m,Bm,Bm7,G,D,A,F#,Bm,D,Em,G,D,A,Bm,Em,G,A,Bm,Em,G,Bm,Bm7,G,D,Em,G,A,Bm,Bm7,Bm,G,D,Em,G,D,D,C,G,F,A,G,F#m,Em,F#,E,Bm,Am,Bm7,Am7,Em,Dm"
1089370,Tears In Heaven,Eric Clapton,A,2,"G,D,Em,C,G,D,G,D,Em,C,G,D,G,D,Em,C,G,D,Em,Bm,Dm,E,E7,E,Am,D,D7,D,G,G,D,Em,C,G,D,G,D,Em,C,G,D,G,D,Em,C,G,D,Em,Bm,Dm,E,E7,E,Am,D,D7,D,G,G,D,Em,C,G,D,Bb,F,Gm,C,F,F,C,Dm,C,F,Bb,F,Gm,C,F,C,D,G,D,Em,C,G,D,Em,Bm,Dm,E,E7,Am,D,D7,D,G,G,D,Em,C,G,D,G,D,Em,C,G,D,G,D,Em,C,G,D,Em,Bm,Dm,E,E7,E,Am,D7,D,G,E,Am,D7,D,G,G,D,Em,C,G"
1089480,Wanted,Hunter Hayes,"",5,"G,D,C,G,C,D,G,G,D,C,D,G,D,C,G,D,C,C,D,G,G,D,C,G,D,C,G,D,C,Em,G,D,C,Em,G,D,Am,G,D,C,G,C,D,G,G,D,C,D,G,D,C,G,D,C,Em,G,D,C,Em,G,D,Am,G,D,C,G,D,C,D,G,D,G,D,C,Em,G,D,C,Em,G,D,Am,G,D,Am,G,G,G,G"
1089764,Let It Be,The Beatles,C,0,"C,G,Am,F,C,G,F,C,Dm,C,C,G,Am,F,C,G,F,C,Dm,C,C,G,Am,F,C,G,F,C,Dm,C,C,Am,G,F,C,C,G,F,C,Dm,C,C,G,Am,F,C,G,F,C,Dm,C,C,G,Am,F,C,G,F,C,Dm,C,C,Am,G,F,C,C,G,F,C,Dm,C,C,Am,G,F,C,C,G,F,C,Dm,C,C,G,Am,F,C,G,F,C,Dm,C,C,Am,G,F,C,C,G,F,C,Dm,C,C,G,Am,F,C,G,F,C,Dm,C,C,G,Am,F,C,G,F,C,Dm,C,C,Am,G,F,C,C,G,F,C,Dm,C,C,Am,G,F,C,C,G,F,C,Dm,C,F,Em,Dm,C"
1090124,If I Had A Gun,Noel Gallaghers High Flying Birds,"",2,"G,A7sus4,Em7,Cadd9,Dsus4,D,Am,G,A7sus4,Em7,G,Em7,G,A7sus4,Em7,G,Em7,G,A7sus4,Em7,G,A7sus4,Em7,G,Em7,G,A7sus4,Em7,G,Em7,G,A7sus4,Em7,Cadd9,G,Cadd9,Em7,Cadd9,G,Dsus2,Am,G,A7sus4,Em7,Cadd9,G,Cadd9,Em7,Cadd9,G,Dsus2,Am,G,D,Am,G,D,Am,G,Dsus2,Am,G,Dsus2,Am,G,Dsus2,Am,G,A7sus4,Em7,G,Em7,G,A7sus4,Em7"
1090617,Another One Bites The Dust,Queen,Fm,1,"Em,Am,Em,Am,C,G,C,G,C,G,Am,B,Em,Am,Em,Am,Em,Em,Am,F#m,A,B7,Em,Am,Em,Am,C,G,C,G,C,G,Am,B,Em,Am,Em,Am,Em,Am,F#m,A,B7,A,B,A,B,A,B,A,B,Em,Am,Em,Am,C,G,C,G,C,G,A,B,A,B,A,B,Em,Am,F#m,A,B"
1090674,Holocene,Bon Iver,"",6,"G,Em,D,Em,C,G,Em,D,Em,C,C,Em,D,C,Em,D,C,Em,G,D,Em,C,D,G,G,Em,D,Em,C,G,Em,D,Em,C,G,Em,D,Em,C,C,Em,D,C,Em,D,C,Em,G,D,Em,C,D,G,G,Em,D,Em,C,G,Em,D,Em,C,C,Em,D,C,Em,D,C,Em,G,D,Em,C,D,G"
1090724,Jesus Be The Center,Israel Houghton,"",7,"D,D/F#,G,D,Asus,A,G,D,A,Bm,A,G,A,D,D/F#,G,Em,D,Dsus,D,D,D/F#,G,Em,Bm7,A,D,D/F#,G,D,D/F#,G,A,Bm7,D,G,A,A,Bm7,D,G,A,D,D/F#,G,D,Asus,A,G,D,A,Bm,A,G,A"
1090813,Love On Top,Beyoncé,"",0,"C,D/F#,C,D/F#,C,D/F#,F,G,Am7,F,G,G,C,D/F#,C,D/F#,C,D/F#,C,D/F#,C,D/F#,C,D/F#,F,G,Am7,F,G,G,C,D/F#,C,D/F#,C,D/F#,C,D/F#,D,E/G#,D,E/G#,Eb,Cm/Ab,Ab/Bb,Eb,Cm/Ab,Ab/Bb,F,Dm/Bb,F,Dm/Bb,G,A/C#,G,A/C#,G,G,A/C#"
1091046,Angie,The Rolling Stones,"",0,"Am,E,G,Fsus4,F,C,Am,E,G,F,C,Am,E,G,F,C,G,Dm,Am,C,F,G,Am,E,G,F,C,Am7,Am,E,G,F,C,Am,E,G,F,C,G,Dm,Am,C,F,G,Am,E,G,F,C,C,G,Dm,Am,C,F,G,Am,E,G,F,C,Am7,E,G,Fsus4,F,G,C,G,Dm,Am,C,F,G,Dm,Am,Dm,Am,Dm,Am,C,F,G,Am,E,G,F,C,Am,E,G,F,C"
1091099,Home,Edward Sharpe and the Magnetic Zeros,Bm,2,"Am,C,C,F,Am,C,C,F,Am,C,C,F,Am,C,C,F,Am,C,C,F,Am,C,C,F,Am,C,C,F,Dm,C,G,Dm,C,G,Dm,C,F,Am,G,Dm,F,G,Am,C,C,F,Am,C,C,F,Am,C,C,F,Am,C,C,F,Am,C,C,F,Am,C,C,F,Am,C,C,F,Dm,C,G,Dm,C,G,Dm,C,F,Am,G,Dm,F,G,Am,C,C,F,Am,C,C,F,Am,C,F,Am,C,C,F,Am,C,C,F,Am,C,C,F,Am,C,C,F,Am,C,C,F"
1091620,Dream A Little Dream Of Me,Ella Fitzgerald,"",0,"C,B7,Ab,G,C,B7,A,A7,Dm,Fm,C,D9,G7,C,B7,Ab,G,C,B7,A,A7,Dm,Fm,C,Fm,G7,C,Eb7,Ab,Fm,Eb7,Ab,Fm,Eb7,Ab,Fm,Eb7,Ab,Fm,G7,C,B7,Ab7,G7,C,B7,A,A7,Dm,Fm,C,Fm,G7,C,C,B7,Ab7,G7,C,B7,A,A7,Dm,Fm,C,Fm,G7,C,Eb7"
1091641,Dream A Little Dream Of Me,Ella Fitzgerald,"",0,"C,B7,Ab,G7,C,B7,A,A7,Dm,Fm,C,D9,G7,C,B7,Ab,G7,C,B7,A,A7,Dm,Fm,C,Fm,G7,C,Eb7,Ab,Fm,Bb,Eb7,Ab,Fm,Bb,Eb7,Ab,Fm,Bb,Eb7,Ab,Fm,G7,C,B7,Ab7,G7,C,B7,A,A7,Dm,Fm,C,Fm,G7,C,C,B7,Ab7,G7,C,B7,A,A7,Dm,Fm,C,Fm,G7,C,Eb7,Ab,Fm,Eb7,Ab,Fm,Eb7,Ab,Fm,Eb7,Ab,Fm,G7,C,B7,Ab7,G7,C,B7,A,A7,Dm,Fm,C,Fm,G7,C"
1091810,She Will Be Loved,Maroon 5,"",1,"A,D,G,Bm,A,Bm,A,Bm,A,Bm,A,Bm,A,Bm,A,Bm,A,Bm,A,Bm,A,Bm,A,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,Bm,A,Bm,A,Bm,A,Bm,A,Bm,A,Bm,A,Bm,A,Bm,A,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,Bm,A,Bm,A,Bm,A,Bm,A,Bm,A,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G"
1092180,Drunk On You,Luke Bryan,"",2,"Cadd9,G,D,D/F#,Cadd9,G,D,Em,G,D,D/F#,Em,Cadd9,Em,G,D,D/F#,Em,Cadd9,Cadd9,G,D,Em,Cadd9,G,D,Cadd9,G,D,Em,Cadd9,G,D,Cadd9,D,Cadd9,G,D,Em,G,D,D/F#,Em,Cadd9,Em,G,D,D/F#,Em,Cadd9,Cadd9,G,D,Em,Cadd9,G,D,Cadd9,G,D,Em,Cadd9,G,D,Cadd9,D,Cadd9,G,D,Em,Cadd9,G,D,Cadd9,Cadd9,Cadd9,Cadd9,G,D,Em,Cadd9,G,D,Cadd9,G,D,Em,Cadd9,G,D,Cadd9,D,Cadd9,G,D,D/F#,Cadd9,G,D"
